Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2399;04-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2375;05-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2683;06-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2834;07-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2858;08-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2708;11-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2284;12-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2392;13-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3014;14-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2995;15-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2951;18-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2942;19-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3054;20-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2961;21-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3032;22-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3564;25-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3561;26-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3407;27-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2965;29-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2972;31-May-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2784;01-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2727;02-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2682;03-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2697;04-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2755;05-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2627;08-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2749;09-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2753;10-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.2687;11-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3262;12-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3722;15-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.3980;16-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4110;17-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4261;18-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4201;19-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4507;22-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4372;23-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4505;24-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4609;25-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4516;29-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4373;30-Jun-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4694;01-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4876;02-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4926;03-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5100;06-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5095;07-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4440;08-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4572;09-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5096;10-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5054;13-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4996;14-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5082;15-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5085;16-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5458;17-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5267;20-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5253;21-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4929;22-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4687;23-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4654;24-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4983;27-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.4857;28-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5064;29-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5109;30-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5344;31-Jul-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5944;03-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5771;04-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5639;05-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5593;06-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5595;07-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5731;10-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5682;11-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5788;12-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5883;13-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5763;14-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5645;17-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5633;18-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6128;19-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6309;20-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6490;21-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6338;24-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6535;25-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6418;26-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6428;27-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6414;28-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6312;31-Aug-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6087;01-Sep-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5934;02-Sep-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5999;03-Sep-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.6047;04-Sep-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5819;07-Sep-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5649;08-Sep-2026
SIF-15;Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal;Direct Plan;IDCW;INF200K30056;INF200K30064;10.5502;09-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0336;29-Oct-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0227;30-Oct-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9992;31-Oct-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0143;03-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9990;04-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9901;06-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9895;07-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9960;10-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0093;11-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0273;12-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0336;13-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0441;14-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0628;17-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0496;18-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0839;19-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0903;20-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0691;21-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0726;24-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0773;25-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1244;26-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1237;27-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1169;28-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1175;30-Nov-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1285;01-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1235;02-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1087;03-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1212;04-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1495;05-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1103;08-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1058;09-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1122;10-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1330;11-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1639;12-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1564;15-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1186;16-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1121;17-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1239;18-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1696;19-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1967;22-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2012;23-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2045;24-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1998;26-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1857;29-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1771;30-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2069;31-Dec-2025
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2222;01-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2521;02-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2406;05-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2191;06-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2250;07-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1871;08-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1726;09-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1823;12-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1888;13-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1787;14-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1865;16-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1916;19-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1254;20-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1242;21-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1427;22-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1059;23-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0885;27-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1168;28-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1168;29-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1153;30-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1156;31-Jan-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0990;02-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1675;03-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1695;04-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1671;05-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1806;06-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1975;09-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2059;10-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2107;11-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1992;12-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1775;13-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1967;16-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2094;17-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2280;18-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2083;19-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2135;20-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2298;23-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2088;24-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2215;25-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2225;26-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1871;27-Feb-2026
